calendarDate,Day_Name,Sum of DayOfMonth,Sum of DayOfWeek,Sum of DayOfYear,IsWeekDay,Sum of Month,Month_Name,Sum of QuarterOfYear,SK_date,Sum of Year
2019-01-29 00:00:00,Tuesday,29,2,29,Y,1,January,1,29012019,2019
2019-01-30 00:00:00,Wednesday,30,3,30,Y,1,January,1,30012019,2019
2019-01-31 00:00:00,Thursday,31,4,31,Y,1,January,1,31012019,2019
2019-02-01 00:00:00,Friday,1,5,32,Y,2,February,1,01022019,2019
2019-02-02 00:00:00,Saturday,2,6,33,N,2,February,1,02022019,2019
2019-02-03 00:00:00,Sunday,3,7,34,N,2,February,1,03022019,2019
2019-02-04 00:00:00,Monday,4,1,35,Y,2,February,1,04022019,2019
2019-02-05 00:00:00,Tuesday,5,2,36,Y,2,February,1,05022019,2019
2019-02-06 00:00:00,Wednesday,6,3,37,Y,2,February,1,06022019,2019
2019-02-07 00:00:00,Thursday,7,4,38,Y,2,February,1,07022019,2019
2019-02-08 00:00:00,Friday,8,5,39,Y,2,February,1,08022019,2019
2019-02-09 00:00:00,Saturday,9,6,40,N,2,February,1,09022019,2019
2019-02-10 00:00:00,Sunday,10,7,41,N,2,February,1,10022019,2019
2019-02-11 00:00:00,Monday,11,1,42,Y,2,February,1,11022019,2019
2019-02-12 00:00:00,Tuesday,12,2,43,Y,2,February,1,12022019,2019
2019-02-13 00:00:00,Wednesday,13,3,44,Y,2,February,1,13022019,2019
2019-02-14 00:00:00,Thursday,14,4,45,Y,2,February,1,14022019,2019
2019-02-15 00:00:00,Friday,15,5,46,Y,2,February,1,15022019,2019
2019-02-16 00:00:00,Saturday,16,6,47,N,2,February,1,16022019,2019
2019-02-17 00:00:00,Sunday,17,7,48,N,2,February,1,17022019,2019
2019-02-18 00:00:00,Monday,18,1,49,Y,2,February,1,18022019,2019
2019-02-19 00:00:00,Tuesday,19,2,50,Y,2,February,1,19022019,2019
2019-02-20 00:00:00,Wednesday,20,3,51,Y,2,February,1,20022019,2019
2019-02-21 00:00:00,Thursday,21,4,52,Y,2,February,1,21022019,2019
2019-02-22 00:00:00,Friday,22,5,53,Y,2,February,1,22022019,2019
2019-02-23 00:00:00,Saturday,23,6,54,N,2,February,1,23022019,2019
2019-02-24 00:00:00,Sunday,24,7,55,N,2,February,1,24022019,2019
2019-02-25 00:00:00,Monday,25,1,56,Y,2,February,1,25022019,2019
2019-02-26 00:00:00,Tuesday,26,2,57,Y,2,February,1,26022019,2019
2019-02-27 00:00:00,Wednesday,27,3,58,Y,2,February,1,27022019,2019
2019-02-28 00:00:00,Thursday,28,4,59,Y,2,February,1,28022019,2019
2019-03-01 00:00:00,Friday,1,5,60,Y,3,March,1,01032019,2019
2019-03-02 00:00:00,Saturday,2,6,61,N,3,March,1,02032019,2019
2019-03-03 00:00:00,Sunday,3,7,62,N,3,March,1,03032019,2019
2019-03-04 00:00:00,Monday,4,1,63,Y,3,March,1,04032019,2019
2019-03-05 00:00:00,Tuesday,5,2,64,Y,3,March,1,05032019,2019
2019-03-06 00:00:00,Wednesday,6,3,65,Y,3,March,1,06032019,2019
2019-03-07 00:00:00,Thursday,7,4,66,Y,3,March,1,07032019,2019
2019-03-08 00:00:00,Friday,8,5,67,Y,3,March,1,08032019,2019
2019-03-09 00:00:00,Saturday,9,6,68,N,3,March,1,09032019,2019
2019-03-10 00:00:00,Sunday,10,7,69,N,3,March,1,10032019,2019
2019-03-11 00:00:00,Monday,11,1,70,Y,3,March,1,11032019,2019
2019-03-12 00:00:00,Tuesday,12,2,71,Y,3,March,1,12032019,2019
2019-03-13 00:00:00,Wednesday,13,3,72,Y,3,March,1,13032019,2019
2019-03-14 00:00:00,Thursday,14,4,73,Y,3,March,1,14032019,2019
2019-03-15 00:00:00,Friday,15,5,74,Y,3,March,1,15032019,2019
2019-03-16 00:00:00,Saturday,16,6,75,N,3,March,1,16032019,2019
2019-03-17 00:00:00,Sunday,17,7,76,N,3,March,1,17032019,2019
2019-03-18 00:00:00,Monday,18,1,77,Y,3,March,1,18032019,2019
2019-03-19 00:00:00,Tuesday,19,2,78,Y,3,March,1,19032019,2019
2019-03-20 00:00:00,Wednesday,20,3,79,Y,3,March,1,20032019,2019
2019-03-21 00:00:00,Thursday,21,4,80,Y,3,March,1,21032019,2019
2019-03-22 00:00:00,Friday,22,5,81,Y,3,March,1,22032019,2019
2019-03-23 00:00:00,Saturday,23,6,82,N,3,March,1,23032019,2019
2019-03-24 00:00:00,Sunday,24,7,83,N,3,March,1,24032019,2019
2019-03-25 00:00:00,Monday,25,1,84,Y,3,March,1,25032019,2019
2019-03-26 00:00:00,Tuesday,26,2,85,Y,3,March,1,26032019,2019
2019-03-27 00:00:00,Wednesday,27,3,86,Y,3,March,1,27032019,2019
2019-03-28 00:00:00,Thursday,28,4,87,Y,3,March,1,28032019,2019
2019-03-29 00:00:00,Friday,29,5,88,Y,3,March,1,29032019,2019
2019-03-30 00:00:00,Saturday,30,6,89,N,3,March,1,30032019,2019
2019-03-31 00:00:00,Sunday,31,7,90,N,3,March,1,31032019,2019
2019-04-01 00:00:00,Monday,1,1,91,Y,4,April,2,01042019,2019
2019-04-02 00:00:00,Tuesday,2,2,92,Y,4,April,2,02042019,2019
2019-04-03 00:00:00,Wednesday,3,3,93,Y,4,April,2,03042019,2019
2019-04-04 00:00:00,Thursday,4,4,94,Y,4,April,2,04042019,2019
2019-04-05 00:00:00,Friday,5,5,95,Y,4,April,2,05042019,2019
2019-04-06 00:00:00,Saturday,6,6,96,N,4,April,2,06042019,2019
2019-04-07 00:00:00,Sunday,7,7,97,N,4,April,2,07042019,2019
2019-04-08 00:00:00,Monday,8,1,98,Y,4,April,2,08042019,2019
2019-04-09 00:00:00,Tuesday,9,2,99,Y,4,April,2,09042019,2019
2019-04-10 00:00:00,Wednesday,10,3,100,Y,4,April,2,10042019,2019
2019-04-11 00:00:00,Thursday,11,4,101,Y,4,April,2,11042019,2019
2019-04-12 00:00:00,Friday,12,5,102,Y,4,April,2,12042019,2019
2019-04-13 00:00:00,Saturday,13,6,103,N,4,April,2,13042019,2019
2019-04-14 00:00:00,Sunday,14,7,104,N,4,April,2,14042019,2019
2019-04-15 00:00:00,Monday,15,1,105,Y,4,April,2,15042019,2019
2019-04-16 00:00:00,Tuesday,16,2,106,Y,4,April,2,16042019,2019
2019-04-17 00:00:00,Wednesday,17,3,107,Y,4,April,2,17042019,2019
2019-04-18 00:00:00,Thursday,18,4,108,Y,4,April,2,18042019,2019
2019-04-19 00:00:00,Friday,19,5,109,Y,4,April,2,19042019,2019
2019-04-20 00:00:00,Saturday,20,6,110,N,4,April,2,20042019,2019
2019-04-21 00:00:00,Sunday,21,7,111,N,4,April,2,21042019,2019
2019-04-22 00:00:00,Monday,22,1,112,Y,4,April,2,22042019,2019
2019-04-23 00:00:00,Tuesday,23,2,113,Y,4,April,2,23042019,2019
2019-04-24 00:00:00,Wednesday,24,3,114,Y,4,April,2,24042019,2019
2019-04-25 00:00:00,Thursday,25,4,115,Y,4,April,2,25042019,2019
2019-04-26 00:00:00,Friday,26,5,116,Y,4,April,2,26042019,2019
2019-04-27 00:00:00,Saturday,27,6,117,N,4,April,2,27042019,2019
2019-04-28 00:00:00,Sunday,28,7,118,N,4,April,2,28042019,2019
2019-04-29 00:00:00,Monday,29,1,119,Y,4,April,2,29042019,2019
2019-04-30 00:00:00,Tuesday,30,2,120,Y,4,April,2,30042019,2019
2019-05-01 00:00:00,Wednesday,1,3,121,Y,5,May,2,01052019,2019
2019-05-02 00:00:00,Thursday,2,4,122,Y,5,May,2,02052019,2019
2019-05-03 00:00:00,Friday,3,5,123,Y,5,May,2,03052019,2019
2019-05-04 00:00:00,Saturday,4,6,124,N,5,May,2,04052019,2019
2019-05-05 00:00:00,Sunday,5,7,125,N,5,May,2,05052019,2019
2019-05-06 00:00:00,Monday,6,1,126,Y,5,May,2,06052019,2019
2019-05-07 00:00:00,Tuesday,7,2,127,Y,5,May,2,07052019,2019
2019-05-08 00:00:00,Wednesday,8,3,128,Y,5,May,2,08052019,2019
2019-05-09 00:00:00,Thursday,9,4,129,Y,5,May,2,09052019,2019
2019-05-10 00:00:00,Friday,10,5,130,Y,5,May,2,10052019,2019
2019-05-11 00:00:00,Saturday,11,6,131,N,5,May,2,11052019,2019
2019-05-12 00:00:00,Sunday,12,7,132,N,5,May,2,12052019,2019
2019-05-13 00:00:00,Monday,13,1,133,Y,5,May,2,13052019,2019
2019-05-14 00:00:00,Tuesday,14,2,134,Y,5,May,2,14052019,2019
2019-05-15 00:00:00,Wednesday,15,3,135,Y,5,May,2,15052019,2019
2019-05-16 00:00:00,Thursday,16,4,136,Y,5,May,2,16052019,2019
2019-05-17 00:00:00,Friday,17,5,137,Y,5,May,2,17052019,2019
2019-05-18 00:00:00,Saturday,18,6,138,N,5,May,2,18052019,2019
2019-05-19 00:00:00,Sunday,19,7,139,N,5,May,2,19052019,2019
2019-05-20 00:00:00,Monday,20,1,140,Y,5,May,2,20052019,2019
2019-05-21 00:00:00,Tuesday,21,2,141,Y,5,May,2,21052019,2019
2019-05-22 00:00:00,Wednesday,22,3,142,Y,5,May,2,22052019,2019
2019-05-23 00:00:00,Thursday,23,4,143,Y,5,May,2,23052019,2019
2019-05-24 00:00:00,Friday,24,5,144,Y,5,May,2,24052019,2019
2019-05-25 00:00:00,Saturday,25,6,145,N,5,May,2,25052019,2019
2019-05-26 00:00:00,Sunday,26,7,146,N,5,May,2,26052019,2019
2019-05-27 00:00:00,Monday,27,1,147,Y,5,May,2,27052019,2019
2019-05-28 00:00:00,Tuesday,28,2,148,Y,5,May,2,28052019,2019
2019-05-29 00:00:00,Wednesday,29,3,149,Y,5,May,2,29052019,2019
2019-05-30 00:00:00,Thursday,30,4,150,Y,5,May,2,30052019,2019
2019-05-31 00:00:00,Friday,31,5,151,Y,5,May,2,31052019,2019
2019-06-01 00:00:00,Saturday,1,6,152,N,6,June,2,01062019,2019
2019-06-02 00:00:00,Sunday,2,7,153,N,6,June,2,02062019,2019
2019-06-03 00:00:00,Monday,3,1,154,Y,6,June,2,03062019,2019
2019-06-04 00:00:00,Tuesday,4,2,155,Y,6,June,2,04062019,2019
2019-06-05 00:00:00,Wednesday,5,3,156,Y,6,June,2,05062019,2019
2019-06-06 00:00:00,Thursday,6,4,157,Y,6,June,2,06062019,2019
2019-06-07 00:00:00,Friday,7,5,158,Y,6,June,2,07062019,2019
2019-06-08 00:00:00,Saturday,8,6,159,N,6,June,2,08062019,2019
2019-06-09 00:00:00,Sunday,9,7,160,N,6,June,2,09062019,2019
2019-06-10 00:00:00,Monday,10,1,161,Y,6,June,2,10062019,2019
2019-06-11 00:00:00,Tuesday,11,2,162,Y,6,June,2,11062019,2019
2019-06-12 00:00:00,Wednesday,12,3,163,Y,6,June,2,12062019,2019
2019-06-13 00:00:00,Thursday,13,4,164,Y,6,June,2,13062019,2019
2019-06-14 00:00:00,Friday,14,5,165,Y,6,June,2,14062019,2019
2019-06-15 00:00:00,Saturday,15,6,166,N,6,June,2,15062019,2019
2019-06-16 00:00:00,Sunday,16,7,167,N,6,June,2,16062019,2019
2019-06-17 00:00:00,Monday,17,1,168,Y,6,June,2,17062019,2019
2019-06-18 00:00:00,Tuesday,18,2,169,Y,6,June,2,18062019,2019
2019-06-19 00:00:00,Wednesday,19,3,170,Y,6,June,2,19062019,2019
2019-06-20 00:00:00,Thursday,20,4,171,Y,6,June,2,20062019,2019
2019-06-21 00:00:00,Friday,21,5,172,Y,6,June,2,21062019,2019
2019-06-22 00:00:00,Saturday,22,6,173,N,6,June,2,22062019,2019
2019-06-23 00:00:00,Sunday,23,7,174,N,6,June,2,23062019,2019
2019-06-24 00:00:00,Monday,24,1,175,Y,6,June,2,24062019,2019
2019-06-25 00:00:00,Tuesday,25,2,176,Y,6,June,2,25062019,2019
2019-06-26 00:00:00,Wednesday,26,3,177,Y,6,June,2,26062019,2019
2019-06-27 00:00:00,Thursday,27,4,178,Y,6,June,2,27062019,2019
2019-06-28 00:00:00,Friday,28,5,179,Y,6,June,2,28062019,2019
2019-06-29 00:00:00,Saturday,29,6,180,N,6,June,2,29062019,2019
2019-06-30 00:00:00,Sunday,30,7,181,N,6,June,2,30062019,2019
2019-07-01 00:00:00,Monday,1,1,182,Y,7,July,3,01072019,2019
2019-07-02 00:00:00,Tuesday,2,2,183,Y,7,July,3,02072019,2019
2019-07-03 00:00:00,Wednesday,3,3,184,Y,7,July,3,03072019,2019
2019-07-04 00:00:00,Thursday,4,4,185,Y,7,July,3,04072019,2019
2019-07-05 00:00:00,Friday,5,5,186,Y,7,July,3,05072019,2019
2019-07-06 00:00:00,Saturday,6,6,187,N,7,July,3,06072019,2019
2019-07-07 00:00:00,Sunday,7,7,188,N,7,July,3,07072019,2019
2019-07-08 00:00:00,Monday,8,1,189,Y,7,July,3,08072019,2019
2019-07-09 00:00:00,Tuesday,9,2,190,Y,7,July,3,09072019,2019
2019-07-10 00:00:00,Wednesday,10,3,191,Y,7,July,3,10072019,2019
2019-07-11 00:00:00,Thursday,11,4,192,Y,7,July,3,11072019,2019
2019-07-12 00:00:00,Friday,12,5,193,Y,7,July,3,12072019,2019
2019-07-13 00:00:00,Saturday,13,6,194,N,7,July,3,13072019,2019
2019-07-14 00:00:00,Sunday,14,7,195,N,7,July,3,14072019,2019
2019-07-15 00:00:00,Monday,15,1,196,Y,7,July,3,15072019,2019
2019-07-16 00:00:00,Tuesday,16,2,197,Y,7,July,3,16072019,2019
2019-07-17 00:00:00,Wednesday,17,3,198,Y,7,July,3,17072019,2019
2019-07-18 00:00:00,Thursday,18,4,199,Y,7,July,3,18072019,2019
2019-07-19 00:00:00,Friday,19,5,200,Y,7,July,3,19072019,2019
2019-07-20 00:00:00,Saturday,20,6,201,N,7,July,3,20072019,2019
2019-07-21 00:00:00,Sunday,21,7,202,N,7,July,3,21072019,2019
2019-07-22 00:00:00,Monday,22,1,203,Y,7,July,3,22072019,2019
2019-07-23 00:00:00,Tuesday,23,2,204,Y,7,July,3,23072019,2019
2019-07-24 00:00:00,Wednesday,24,3,205,Y,7,July,3,24072019,2019
2019-07-25 00:00:00,Thursday,25,4,206,Y,7,July,3,25072019,2019
2019-07-26 00:00:00,Friday,26,5,207,Y,7,July,3,26072019,2019
2019-07-27 00:00:00,Saturday,27,6,208,N,7,July,3,27072019,2019
2019-07-28 00:00:00,Sunday,28,7,209,N,7,July,3,28072019,2019
2019-07-29 00:00:00,Monday,29,1,210,Y,7,July,3,29072019,2019
2019-07-30 00:00:00,Tuesday,30,2,211,Y,7,July,3,30072019,2019
2019-07-31 00:00:00,Wednesday,31,3,212,Y,7,July,3,31072019,2019
2019-08-01 00:00:00,Thursday,1,4,213,Y,8,August,3,01082019,2019
2019-08-02 00:00:00,Friday,2,5,214,Y,8,August,3,02082019,2019
2019-08-03 00:00:00,Saturday,3,6,215,N,8,August,3,03082019,2019
2019-08-04 00:00:00,Sunday,4,7,216,N,8,August,3,04082019,2019
2019-08-05 00:00:00,Monday,5,1,217,Y,8,August,3,05082019,2019
2019-08-06 00:00:00,Tuesday,6,2,218,Y,8,August,3,06082019,2019
2019-08-07 00:00:00,Wednesday,7,3,219,Y,8,August,3,07082019,2019
2019-08-08 00:00:00,Thursday,8,4,220,Y,8,August,3,08082019,2019
2019-08-09 00:00:00,Friday,9,5,221,Y,8,August,3,09082019,2019
2019-08-10 00:00:00,Saturday,10,6,222,N,8,August,3,10082019,2019
2019-08-11 00:00:00,Sunday,11,7,223,N,8,August,3,11082019,2019
2019-08-12 00:00:00,Monday,12,1,224,Y,8,August,3,12082019,2019
2019-08-13 00:00:00,Tuesday,13,2,225,Y,8,August,3,13082019,2019
2019-08-14 00:00:00,Wednesday,14,3,226,Y,8,August,3,14082019,2019
2019-08-15 00:00:00,Thursday,15,4,227,Y,8,August,3,15082019,2019
2019-08-16 00:00:00,Friday,16,5,228,Y,8,August,3,16082019,2019
2019-08-17 00:00:00,Saturday,17,6,229,N,8,August,3,17082019,2019
2019-08-18 00:00:00,Sunday,18,7,230,N,8,August,3,18082019,2019
2019-08-19 00:00:00,Monday,19,1,231,Y,8,August,3,19082019,2019
2019-08-20 00:00:00,Tuesday,20,2,232,Y,8,August,3,20082019,2019
2019-08-21 00:00:00,Wednesday,21,3,233,Y,8,August,3,21082019,2019
2019-08-22 00:00:00,Thursday,22,4,234,Y,8,August,3,22082019,2019
2019-08-23 00:00:00,Friday,23,5,235,Y,8,August,3,23082019,2019
2019-08-24 00:00:00,Saturday,24,6,236,N,8,August,3,24082019,2019
2019-08-25 00:00:00,Sunday,25,7,237,N,8,August,3,25082019,2019
2019-08-26 00:00:00,Monday,26,1,238,Y,8,August,3,26082019,2019
2019-08-27 00:00:00,Tuesday,27,2,239,Y,8,August,3,27082019,2019
2019-08-28 00:00:00,Wednesday,28,3,240,Y,8,August,3,28082019,2019
2019-08-29 00:00:00,Thursday,29,4,241,Y,8,August,3,29082019,2019
2019-08-30 00:00:00,Friday,30,5,242,Y,8,August,3,30082019,2019
2019-08-31 00:00:00,Saturday,31,6,243,N,8,August,3,31082019,2019
2019-09-01 00:00:00,Sunday,1,7,244,N,9,September,3,01092019,2019
2019-09-02 00:00:00,Monday,2,1,245,Y,9,September,3,02092019,2019
2019-09-03 00:00:00,Tuesday,3,2,246,Y,9,September,3,03092019,2019
2019-09-04 00:00:00,Wednesday,4,3,247,Y,9,September,3,04092019,2019
2019-09-05 00:00:00,Thursday,5,4,248,Y,9,September,3,05092019,2019
2019-09-06 00:00:00,Friday,6,5,249,Y,9,September,3,06092019,2019
2019-09-07 00:00:00,Saturday,7,6,250,N,9,September,3,07092019,2019
2019-09-08 00:00:00,Sunday,8,7,251,N,9,September,3,08092019,2019
2019-09-09 00:00:00,Monday,9,1,252,Y,9,September,3,09092019,2019
2019-09-10 00:00:00,Tuesday,10,2,253,Y,9,September,3,10092019,2019
2019-09-11 00:00:00,Wednesday,11,3,254,Y,9,September,3,11092019,2019
2019-09-12 00:00:00,Thursday,12,4,255,Y,9,September,3,12092019,2019
2019-09-13 00:00:00,Friday,13,5,256,Y,9,September,3,13092019,2019
2019-09-14 00:00:00,Saturday,14,6,257,N,9,September,3,14092019,2019
2019-09-15 00:00:00,Sunday,15,7,258,N,9,September,3,15092019,2019
2019-09-16 00:00:00,Monday,16,1,259,Y,9,September,3,16092019,2019
2019-09-17 00:00:00,Tuesday,17,2,260,Y,9,September,3,17092019,2019
2019-09-18 00:00:00,Wednesday,18,3,261,Y,9,September,3,18092019,2019
2019-09-19 00:00:00,Thursday,19,4,262,Y,9,September,3,19092019,2019
2019-09-20 00:00:00,Friday,20,5,263,Y,9,September,3,20092019,2019
2019-09-21 00:00:00,Saturday,21,6,264,N,9,September,3,21092019,2019
2019-09-22 00:00:00,Sunday,22,7,265,N,9,September,3,22092019,2019
2019-09-23 00:00:00,Monday,23,1,266,Y,9,September,3,23092019,2019
2019-09-24 00:00:00,Tuesday,24,2,267,Y,9,September,3,24092019,2019
2019-09-25 00:00:00,Wednesday,25,3,268,Y,9,September,3,25092019,2019
2019-09-26 00:00:00,Thursday,26,4,269,Y,9,September,3,26092019,2019
2019-09-27 00:00:00,Friday,27,5,270,Y,9,September,3,27092019,2019
2019-09-28 00:00:00,Saturday,28,6,271,N,9,September,3,28092019,2019
2019-09-29 00:00:00,Sunday,29,7,272,N,9,September,3,29092019,2019
2019-09-30 00:00:00,Monday,30,1,273,Y,9,September,3,30092019,2019
2019-10-01 00:00:00,Tuesday,1,2,274,Y,10,October,4,01102019,2019
2019-10-02 00:00:00,Wednesday,2,3,275,Y,10,October,4,02102019,2019
2019-10-03 00:00:00,Thursday,3,4,276,Y,10,October,4,03102019,2019
2019-10-04 00:00:00,Friday,4,5,277,Y,10,October,4,04102019,2019
2019-10-05 00:00:00,Saturday,5,6,278,N,10,October,4,05102019,2019
2019-10-06 00:00:00,Sunday,6,7,279,N,10,October,4,06102019,2019
2019-10-07 00:00:00,Monday,7,1,280,Y,10,October,4,07102019,2019
2019-10-08 00:00:00,Tuesday,8,2,281,Y,10,October,4,08102019,2019
2019-10-09 00:00:00,Wednesday,9,3,282,Y,10,October,4,09102019,2019
2019-10-10 00:00:00,Thursday,10,4,283,Y,10,October,4,10102019,2019
2019-10-11 00:00:00,Friday,11,5,284,Y,10,October,4,11102019,2019
2019-10-12 00:00:00,Saturday,12,6,285,N,10,October,4,12102019,2019
2019-10-13 00:00:00,Sunday,13,7,286,N,10,October,4,13102019,2019
2019-10-14 00:00:00,Monday,14,1,287,Y,10,October,4,14102019,2019
2019-10-15 00:00:00,Tuesday,15,2,288,Y,10,October,4,15102019,2019
2019-10-16 00:00:00,Wednesday,16,3,289,Y,10,October,4,16102019,2019
2019-10-17 00:00:00,Thursday,17,4,290,Y,10,October,4,17102019,2019
2019-10-18 00:00:00,Friday,18,5,291,Y,10,October,4,18102019,2019
2019-10-19 00:00:00,Saturday,19,6,292,N,10,October,4,19102019,2019
2019-10-20 00:00:00,Sunday,20,7,293,N,10,October,4,20102019,2019
2019-10-21 00:00:00,Monday,21,1,294,Y,10,October,4,21102019,2019
2019-10-22 00:00:00,Tuesday,22,2,295,Y,10,October,4,22102019,2019
2019-10-23 00:00:00,Wednesday,23,3,296,Y,10,October,4,23102019,2019
2019-10-24 00:00:00,Thursday,24,4,297,Y,10,October,4,24102019,2019
2019-10-25 00:00:00,Friday,25,5,298,Y,10,October,4,25102019,2019
2019-10-26 00:00:00,Saturday,26,6,299,N,10,October,4,26102019,2019
2019-10-27 00:00:00,Sunday,27,7,300,N,10,October,4,27102019,2019
2019-10-28 00:00:00,Monday,28,1,301,Y,10,October,4,28102019,2019
2019-10-29 00:00:00,Tuesday,29,2,302,Y,10,October,4,29102019,2019
2019-10-30 00:00:00,Wednesday,30,3,303,Y,10,October,4,30102019,2019
2019-10-31 00:00:00,Thursday,31,4,304,Y,10,October,4,31102019,2019
2019-11-01 00:00:00,Friday,1,5,305,Y,11,November,4,01112019,2019
2019-11-02 00:00:00,Saturday,2,6,306,N,11,November,4,02112019,2019
2019-11-03 00:00:00,Sunday,3,7,307,N,11,November,4,03112019,2019
2019-11-04 00:00:00,Monday,4,1,308,Y,11,November,4,04112019,2019
2019-11-05 00:00:00,Tuesday,5,2,309,Y,11,November,4,05112019,2019
2019-11-06 00:00:00,Wednesday,6,3,310,Y,11,November,4,06112019,2019
2019-11-07 00:00:00,Thursday,7,4,311,Y,11,November,4,07112019,2019
2019-11-08 00:00:00,Friday,8,5,312,Y,11,November,4,08112019,2019
2019-11-09 00:00:00,Saturday,9,6,313,N,11,November,4,09112019,2019
2019-11-10 00:00:00,Sunday,10,7,314,N,11,November,4,10112019,2019
2019-11-11 00:00:00,Monday,11,1,315,Y,11,November,4,11112019,2019
2019-11-12 00:00:00,Tuesday,12,2,316,Y,11,November,4,12112019,2019
2019-11-13 00:00:00,Wednesday,13,3,317,Y,11,November,4,13112019,2019
2019-11-14 00:00:00,Thursday,14,4,318,Y,11,November,4,14112019,2019
2019-11-15 00:00:00,Friday,15,5,319,Y,11,November,4,15112019,2019
2019-11-16 00:00:00,Saturday,16,6,320,N,11,November,4,16112019,2019
2019-11-17 00:00:00,Sunday,17,7,321,N,11,November,4,17112019,2019
2019-11-18 00:00:00,Monday,18,1,322,Y,11,November,4,18112019,2019
2019-11-19 00:00:00,Tuesday,19,2,323,Y,11,November,4,19112019,2019
2019-11-20 00:00:00,Wednesday,20,3,324,Y,11,November,4,20112019,2019
2019-11-21 00:00:00,Thursday,21,4,325,Y,11,November,4,21112019,2019
2019-11-22 00:00:00,Friday,22,5,326,Y,11,November,4,22112019,2019
2019-11-23 00:00:00,Saturday,23,6,327,N,11,November,4,23112019,2019
2019-11-24 00:00:00,Sunday,24,7,328,N,11,November,4,24112019,2019
2019-11-25 00:00:00,Monday,25,1,329,Y,11,November,4,25112019,2019
2019-11-26 00:00:00,Tuesday,26,2,330,Y,11,November,4,26112019,2019
2019-11-27 00:00:00,Wednesday,27,3,331,Y,11,November,4,27112019,2019
2019-11-28 00:00:00,Thursday,28,4,332,Y,11,November,4,28112019,2019
2019-11-29 00:00:00,Friday,29,5,333,Y,11,November,4,29112019,2019
2019-11-30 00:00:00,Saturday,30,6,334,N,11,November,4,30112019,2019
2019-12-01 00:00:00,Sunday,1,7,335,N,12,December,4,01122019,2019
2019-12-02 00:00:00,Monday,2,1,336,Y,12,December,4,02122019,2019
2019-12-03 00:00:00,Tuesday,3,2,337,Y,12,December,4,03122019,2019
2019-12-04 00:00:00,Wednesday,4,3,338,Y,12,December,4,04122019,2019
2019-12-05 00:00:00,Thursday,5,4,339,Y,12,December,4,05122019,2019
2019-12-06 00:00:00,Friday,6,5,340,Y,12,December,4,06122019,2019
2019-12-07 00:00:00,Saturday,7,6,341,N,12,December,4,07122019,2019
2019-12-08 00:00:00,Sunday,8,7,342,N,12,December,4,08122019,2019
2019-12-09 00:00:00,Monday,9,1,343,Y,12,December,4,09122019,2019
2019-12-10 00:00:00,Tuesday,10,2,344,Y,12,December,4,10122019,2019
2019-12-11 00:00:00,Wednesday,11,3,345,Y,12,December,4,11122019,2019
2019-12-12 00:00:00,Thursday,12,4,346,Y,12,December,4,12122019,2019
2019-12-13 00:00:00,Friday,13,5,347,Y,12,December,4,13122019,2019
2019-12-14 00:00:00,Saturday,14,6,348,N,12,December,4,14122019,2019
2019-12-15 00:00:00,Sunday,15,7,349,N,12,December,4,15122019,2019
2019-12-16 00:00:00,Monday,16,1,350,Y,12,December,4,16122019,2019
2019-12-17 00:00:00,Tuesday,17,2,351,Y,12,December,4,17122019,2019
2019-12-18 00:00:00,Wednesday,18,3,352,Y,12,December,4,18122019,2019
2019-12-19 00:00:00,Thursday,19,4,353,Y,12,December,4,19122019,2019
2019-12-20 00:00:00,Friday,20,5,354,Y,12,December,4,20122019,2019
2019-12-21 00:00:00,Saturday,21,6,355,N,12,December,4,21122019,2019
2019-12-22 00:00:00,Sunday,22,7,356,N,12,December,4,22122019,2019
2019-12-23 00:00:00,Monday,23,1,357,Y,12,December,4,23122019,2019
2019-12-24 00:00:00,Tuesday,24,2,358,Y,12,December,4,24122019,2019
2019-12-25 00:00:00,Wednesday,25,3,359,Y,12,December,4,25122019,2019
2019-12-26 00:00:00,Thursday,26,4,360,Y,12,December,4,26122019,2019
2019-12-27 00:00:00,Friday,27,5,361,Y,12,December,4,27122019,2019
2019-12-28 00:00:00,Saturday,28,6,362,N,12,December,4,28122019,2019
2019-12-29 00:00:00,Sunday,29,7,363,N,12,December,4,29122019,2019
2019-12-30 00:00:00,Monday,30,1,364,Y,12,December,4,30122019,2019
2019-12-31 00:00:00,Tuesday,31,2,365,Y,12,December,4,31122019,2019
2020-01-01 00:00:00,Wednesday,1,3,1,Y,1,January,1,01012020,2020
2020-01-02 00:00:00,Thursday,2,4,2,Y,1,January,1,02012020,2020
2020-01-03 00:00:00,Friday,3,5,3,Y,1,January,1,03012020,2020
2020-01-04 00:00:00,Saturday,4,6,4,N,1,January,1,04012020,2020
2020-01-05 00:00:00,Sunday,5,7,5,N,1,January,1,05012020,2020
2020-01-06 00:00:00,Monday,6,1,6,Y,1,January,1,06012020,2020
2020-01-07 00:00:00,Tuesday,7,2,7,Y,1,January,1,07012020,2020
2020-01-08 00:00:00,Wednesday,8,3,8,Y,1,January,1,08012020,2020
2020-01-09 00:00:00,Thursday,9,4,9,Y,1,January,1,09012020,2020
2020-01-10 00:00:00,Friday,10,5,10,Y,1,January,1,10012020,2020
2020-01-11 00:00:00,Saturday,11,6,11,N,1,January,1,11012020,2020
2020-01-12 00:00:00,Sunday,12,7,12,N,1,January,1,12012020,2020
2020-01-13 00:00:00,Monday,13,1,13,Y,1,January,1,13012020,2020
